Round,Avg Accuracy,Std Accuracy
0,0.1959,0.0000
1,0.4542,0.0000
2,0.7369,0.0000
3,0.7847,0.0000
4,0.8105,0.0000
5,0.8082,0.0000
6,0.8199,0.0000
7,0.8127,0.0000
8,0.8258,0.0000
9,0.8409,0.0000
10,0.8456,0.0000
11,0.8448,0.0000
12,0.8420,0.0000
13,0.8422,0.0000
14,0.8432,0.0000
15,0.8495,0.0000
16,0.8530,0.0000
17,0.8542,0.0000
18,0.8531,0.0000
19,0.8539,0.0000
20,0.8577,0.0000
21,0.8600,0.0000
22,0.8584,0.0000
23,0.8586,0.0000
24,0.8586,0.0000
25,0.8595,0.0000
26,0.8600,0.0000
27,0.8592,0.0000
28,0.8593,0.0000
29,0.8578,0.0000
30,0.8586,0.0000
31,0.8586,0.0000
32,0.8571,0.0000
33,0.8575,0.0000
34,0.8592,0.0000
35,0.8609,0.0000
36,0.8627,0.0000
37,0.8585,0.0000
38,0.8570,0.0000
39,0.8571,0.0000
40,0.8594,0.0000
41,0.8603,0.0000
42,0.8601,0.0000
43,0.8610,0.0000
44,0.8591,0.0000
45,0.8577,0.0000
46,0.8568,0.0000
47,0.8589,0.0000
48,0.8585,0.0000
49,0.8578,0.0000
50,0.8576,0.0000
