Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.7197,0.0000
2,0.8652,0.0000
3,0.8729,0.0000
4,0.8786,0.0000
5,0.8801,0.0000
6,0.8809,0.0000
7,0.8814,0.0000
8,0.8821,0.0000
9,0.8833,0.0000
10,0.8829,0.0000
11,0.8830,0.0000
12,0.8858,0.0000
13,0.8859,0.0000
14,0.8860,0.0000
15,0.8862,0.0000
16,0.8865,0.0000
17,0.8861,0.0000
18,0.8872,0.0000
19,0.8857,0.0000
20,0.8861,0.0000
21,0.8848,0.0000
22,0.8855,0.0000
23,0.8861,0.0000
24,0.8846,0.0000
25,0.8842,0.0000
26,0.8863,0.0000
27,0.8846,0.0000
28,0.8871,0.0000
29,0.8857,0.0000
30,0.8865,0.0000
31,0.8873,0.0000
32,0.8865,0.0000
33,0.8866,0.0000
34,0.8864,0.0000
35,0.8870,0.0000
36,0.8859,0.0000
37,0.8873,0.0000
38,0.8860,0.0000
39,0.8863,0.0000
40,0.8852,0.0000
41,0.8871,0.0000
42,0.8881,0.0000
43,0.8860,0.0000
44,0.8864,0.0000
45,0.8853,0.0000
46,0.8863,0.0000
47,0.8848,0.0000
48,0.8848,0.0000
49,0.8866,0.0000
50,0.8857,0.0000
