Round,Avg Accuracy,Std Accuracy
0,0.1017,0.0487
1,0.4822,0.0000
2,0.1834,0.0000
3,0.4822,0.0000
4,0.2702,0.1508
5,0.4822,0.0000
6,0.2830,0.1409
7,0.3698,0.1590
8,0.3826,0.1409
9,0.3826,0.1409
10,0.3826,0.1409
11,0.2830,0.1409
12,0.3826,0.1409
13,0.3826,0.1409
14,0.3826,0.1409
15,0.4822,0.0000
16,0.3826,0.1409
17,0.2702,0.1508
18,0.3826,0.1409
19,0.2830,0.1409
20,0.3826,0.1409
21,0.2830,0.1409
22,0.3826,0.1409
23,0.2830,0.1409
24,0.3826,0.1409
25,0.2830,0.1409
26,0.3826,0.1409
27,0.2830,0.1409
28,0.3826,0.1409
29,0.2830,0.1409
30,0.3826,0.1409
31,0.2830,0.1409
32,0.3826,0.1409
33,0.2830,0.1409
34,0.3826,0.1409
35,0.2830,0.1409
36,0.3826,0.1409
37,0.3826,0.1409
38,0.3826,0.1409
39,0.3826,0.1409
40,0.3826,0.1409
41,0.3826,0.1409
42,0.3826,0.1409
43,0.2702,0.1508
44,0.3826,0.1409
45,0.3826,0.1409
46,0.2830,0.1409
47,0.3826,0.1409
48,0.3826,0.1409
49,0.3826,0.1409
50,0.3702,0.1593
