Round,Avg Accuracy,Std Accuracy
0,0.0308,0.0000
1,0.4854,0.0000
2,0.5342,0.0000
3,0.5669,0.0000
4,0.5892,0.0000
5,0.5834,0.0000
6,0.5585,0.0000
7,0.5720,0.0000
8,0.5710,0.0000
9,0.5688,0.0000
10,0.5114,0.0000
11,0.5471,0.0000
12,0.5402,0.0000
13,0.5591,0.0000
14,0.4613,0.0000
15,0.5400,0.0000
16,0.5402,0.0000
17,0.5555,0.0000
18,0.5684,0.0000
19,0.5658,0.0000
20,0.5153,0.0000
21,0.5690,0.0000
22,0.5572,0.0000
23,0.5323,0.0000
24,0.5563,0.0000
25,0.5684,0.0000
26,0.5716,0.0000
27,0.5682,0.0000
28,0.5688,0.0000
29,0.5725,0.0000
30,0.5316,0.0000
31,0.5271,0.0000
32,0.5671,0.0000
33,0.5639,0.0000
34,0.5505,0.0000
35,0.5645,0.0000
36,0.5714,0.0000
37,0.5682,0.0000
38,0.5733,0.0000
39,0.5686,0.0000
40,0.5710,0.0000
41,0.5712,0.0000
42,0.5718,0.0000
43,0.5723,0.0000
44,0.5684,0.0000
45,0.5615,0.0000
46,0.5746,0.0000
47,0.5723,0.0000
48,0.5692,0.0000
49,0.5654,0.0000
50,0.5753,0.0000
