Round,Avg Accuracy,Std Accuracy
0,0.1098,0.0000
1,0.4937,0.0000
2,0.6690,0.0000
3,0.7499,0.0000
4,0.8169,0.0000
5,0.8382,0.0000
6,0.8454,0.0000
7,0.8568,0.0000
8,0.8600,0.0000
9,0.8627,0.0000
10,0.8615,0.0000
11,0.8639,0.0000
12,0.8635,0.0000
13,0.8629,0.0000
14,0.8644,0.0000
15,0.8637,0.0000
16,0.8657,0.0000
17,0.8671,0.0000
18,0.8665,0.0000
19,0.8664,0.0000
20,0.8694,0.0000
21,0.8675,0.0000
22,0.8693,0.0000
23,0.8658,0.0000
24,0.8704,0.0000
25,0.8684,0.0000
26,0.8680,0.0000
27,0.8674,0.0000
28,0.8692,0.0000
29,0.8698,0.0000
30,0.8705,0.0000
31,0.8691,0.0000
32,0.8692,0.0000
33,0.8723,0.0000
34,0.8716,0.0000
35,0.8716,0.0000
36,0.8712,0.0000
37,0.8719,0.0000
38,0.8695,0.0000
39,0.8685,0.0000
40,0.8719,0.0000
41,0.8685,0.0000
42,0.8702,0.0000
43,0.8717,0.0000
44,0.8748,0.0000
45,0.8718,0.0000
46,0.8722,0.0000
47,0.8750,0.0000
48,0.8710,0.0000
49,0.8742,0.0000
50,0.8762,0.0000
